# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                  972   8.50505392E-06   7.46265337E-03   3.27192271E-03   1.11862396E-02   1.84814301E-01   1.27198215E-01
BEEF                  973   8.49799282E-06   6.96265738E-03   3.23188998E-03   1.11862396E-02   1.95868464E-01   1.29331632E-01
BEEF                  974   8.49180128E-06   6.47550830E-03   3.17736261E-03   1.11862396E-02   2.03334294E-01   1.30692144E-01
BEEF                  975   8.48571807E-06   6.47537710E-03   3.12797331E-03   1.11862396E-02   2.08460643E-01   1.32307346E-01
BEEF                  976   8.45795011E-06   6.49197782E-03   3.08146494E-03   1.11862396E-02   2.09399315E-01   1.32600232E-01
BEEF                  977   8.42209649E-06   6.53187532E-03   3.04335938E-03   1.11862396E-02   2.06237963E-01   1.31947309E-01
BEEF                  978   8.39086723E-06   6.62966125E-03   3.01785716E-03   1.11862396E-02   2.03058240E-01   1.32165196E-01
BEEF                  979   8.39521688E-06   6.79207629E-03   3.02496448E-03   1.11862396E-02   1.99936827E-01   1.33259115E-01
BEEF                  980   8.42639979E-06   7.05168061E-03   3.06897764E-03   1.11862396E-02   1.97060242E-01   1.34914140E-01
BEEF                  981   8.48398206E-06   7.38336905E-03   3.15301859E-03   1.11862396E-02   1.95468018E-01   1.37460126E-01
BEEF                  982   8.55309325E-06   7.68275938E-03   3.23459963E-03   1.11862396E-02   1.94810619E-01   1.39909100E-01
BEEF                  983   8.60588412E-06   7.86787320E-03   3.29955943E-03   1.11862396E-02   1.94425959E-01   1.41352229E-01
BEEF                  984   8.65803888E-06   7.89430065E-03   3.34590896E-03   1.11862396E-02   1.93805876E-01   1.41749570E-01
BEEF                  985   8.71814585E-06   7.69956398E-03   3.37183854E-03   1.11862396E-02   1.93731868E-01   1.41797069E-01
BEEF                  986   8.79245682E-06   7.36153706E-03   3.39208108E-03   1.11862396E-02   1.94313979E-01   1.41773963E-01
BEEF                  987   8.85955283E-06   6.93164985E-03   3.39439385E-03   1.11862396E-02   1.93086539E-01   1.40655614E-01
BEEF                  988   8.95482891E-06   6.83523007E-03   3.39476112E-03   1.11862396E-02   1.91661771E-01   1.39921979E-01
BEEF                  989   9.04787165E-06   7.06281910E-03   3.37702412E-03   1.11862396E-02   1.90170289E-01   1.39294328E-01
BEEF                  990   9.13979988E-06   7.14772046E-03   3.33837596E-03   1.11862396E-02   1.86400848E-01   1.37897851E-01
BEEF                  991   9.23657830E-06   7.14320055E-03   3.29475080E-03   1.11862396E-02   1.83593823E-01   1.37144555E-01
BEEF                  992   9.33722857E-06   7.07204045E-03   3.25006425E-03   1.11862396E-02   1.82096468E-01   1.38208446E-01
BEEF                  993   9.44643136E-06   6.90352047E-03   3.19505411E-03   1.11862396E-02   1.80842513E-01   1.39927007E-01
BEEF                  994   9.51878192E-06   6.64047773E-03   3.11692302E-03   1.11862396E-02   1.79149485E-01   1.41638391E-01
BEEF                  995   9.59043378E-06   6.40332659E-03   3.04364937E-03   1.11862396E-02   1.77699085E-01   1.44289031E-01
BEEF                  996   9.61180528E-06   6.31356226E-03   2.98752233E-03   1.11862396E-02   1.76604870E-01   1.48056972E-01
BEEF                  997   9.54779077E-06   6.14332889E-03   2.93501723E-03   1.11862396E-02   1.73812045E-01   1.49248782E-01
BEEF                  998   9.40814995E-06   5.92497051E-03   2.89668515E-03   1.11862396E-02   1.69157321E-01   1.47834819E-01
BEEF                  999   9.24892692E-06   5.80769510E-03   2.90751537E-03   1.11862396E-02   1.64042694E-01   1.46040698E-01
BEEF                 1000   9.04839878E-06   6.14337701E-03   2.97223258E-03   1.11862396E-02   1.62162441E-01   1.45804880E-01
BEEF                 1001   8.87056718E-06   6.57413431E-03   3.07287070E-03   1.11862396E-02   1.60360299E-01   1.45070932E-01
BEEF                 1002   8.76306667E-06   7.03514554E-03   3.19962208E-03   1.11862396E-02   1.59638734E-01   1.44492465E-01
BEEF                 1003   8.64953888E-06   7.42874248E-03   3.30752487E-03   1.11862396E-02   1.56727801E-01   1.42010939E-01
BEEF                 1004   8.60624035E-06   7.73609953E-03   3.41470249E-03   1.11862396E-02   1.61386796E-01   1.41719999E-01
BEEF                 1005   8.59735096E-06   7.90976781E-03   3.49618512E-03   1.11862396E-02   1.66159158E-01   1.41670132E-01
BEEF                 1006   8.62273919E-06   7.95321002E-03   3.55554699E-03   1.11862396E-02   1.68151089E-01   1.40817017E-01
BEEF                 1007   8.63272985E-06   7.88205447E-03   3.58802938E-03   1.11862396E-02   1.67868726E-01   1.38889866E-01
BEEF                 1008   8.63475897E-06   7.68939332E-03   3.59439945E-03   1.11862396E-02   1.65885187E-01   1.36182166E-01
BEEF                 1009   8.60660140E-06   7.60243161E-03   3.57679187E-03   1.11862396E-02   1.64227048E-01   1.33979227E-01
BEEF                 1010   8.53910712E-06   7.54031671E-03   3.51819870E-03   1.11862396E-02   1.60783704E-01   1.30100442E-01
BEEF                 1011   8.46168995E-06   7.33547193E-03   3.41634774E-03   1.11862396E-02   1.59886063E-01   1.25739508E-01
BEEF                 1012   8.37840789E-06   7.00934312E-03   3.27551149E-03   1.11862396E-02   1.57588238E-01   1.20528938E-01
BEEF                 1013   8.31738821E-06   6.60535758E-03   3.11486397E-03   1.11862396E-02   1.54993684E-01   1.15291406E-01
BEEF                 1014   8.29175655E-06   6.18340298E-03   2.95886631E-03   1.11862396E-02   1.53980202E-01   1.11883238E-01
BEEF                 1015   8.31315257E-06   5.78631888E-03   2.81775189E-03   1.11862396E-02   1.54681201E-01   1.10262493E-01
BEEF                 1016   8.35367569E-06   5.37119126E-03   2.68971481E-03   1.11862396E-02   1.56693456E-01   1.10214107E-01
BEEF                 1017   8.40845038E-06   5.04568030E-03   2.59281196E-03   1.11862396E-02   1.61719737E-01   1.12699258E-01
BEEF                 1018   8.49138988E-06   4.87569468E-03   2.53803744E-03   1.11862396E-02   1.69236647E-01   1.17378468E-01
BEEF                 1019   8.59235864E-06   4.79636166E-03   2.53033970E-03   1.11862396E-02   1.79482080E-01   1.24195163E-01
BEEF                 1020   8.71898311E-06   4.83185787E-03   2.57373291E-03   1.11862396E-02   1.91100802E-01   1.31976421E-01
BEEF                 1021   8.87054971E-06   5.10370479E-03   2.66504515E-03   1.11862396E-02   2.02923044E-01   1.39787669E-01
BEEF                 1022   9.04257393E-06   5.62133955E-03   2.81753712E-03   1.11862396E-02   2.15513519E-01   1.48967226E-01
BEEF                 1023   9.23484984E-06   6.08876890E-03   3.00324840E-03   1.11862396E-02   2.27092842E-01   1.58323700E-01
BEEF                 1024   9.38166961E-06   6.42012810E-03   3.18257702E-03   1.11862396E-02   2.34948328E-01   1.65714326E-01
BEEF                 1025   9.50095278E-06   6.87269905E-03   3.36259795E-03   1.11862396E-02   2.40065766E-01   1.71914591E-01
BEEF                 1026   9.59943136E-06   7.40370067E-03   3.55353978E-03   1.11862396E-02   2.43966372E-01   1.77498613E-01
BEEF                 1027   9.69988964E-06   7.94695516E-03   3.75636109E-03   1.11862396E-02   2.46901651E-01   1.83687621E-01
BEEF                 1028   9.78217629E-06   8.44806259E-03   3.94790286E-03   1.11862396E-02   2.48983275E-01   1.89534066E-01
BEEF                 1029   9.90293284E-06   8.95584792E-03   4.14481861E-03   1.11862396E-02   2.56271880E-01   1.97539866E-01
BEEF                 1030   9.97199635E-06   9.40023025E-03   4.30157731E-03   1.11862396E-02   2.65212266E-01   2.04229761E-01
BEEF                 1031   9.98871449E-06   9.72410154E-03   4.39462384E-03   1.11862396E-02   2.72304546E-01   2.09577275E-01
BEEF                 1032   9.83582083E-06   9.78336905E-03   4.35836716E-03   1.11862396E-02   2.70410859E-01   2.06087330E-01
BEEF                 1033   9.57222159E-06   9.59257333E-03   4.21122079E-03   1.11862396E-02   2.59178776E-01   1.94608034E-01
BEEF                 1034   9.23376922E-06   9.11471424E-03   3.94875733E-03   1.11862396E-02   2.37543714E-01   1.75187169E-01
BEEF                 1035   8.98403146E-06   8.51215165E-03   3.65436397E-03   1.11862396E-02   2.12543835E-01   1.54617236E-01
BEEF                 1036   8.79434650E-06   7.81469953E-03   3.34538517E-03   1.11862396E-02   1.86253189E-01   1.34945552E-01
BEEF                 1037   8.67590427E-06   7.18374692E-03   3.08875033E-03   1.11862396E-02   1.63621870E-01   1.20610151E-01
BEEF                 1038   8.58084142E-06   6.69300700E-03   2.91769113E-03   1.11862396E-02   1.47727986E-01   1.12142483E-01
BEEF                 1039   8.49501688E-06   6.38369876E-03   2.83715381E-03   1.11862396E-02   1.40459661E-01   1.09205795E-01
BEEF                 1040   8.42703740E-06   6.25439182E-03   2.83758247E-03   1.11862396E-02   1.40741810E-01   1.10296042E-01
BEEF                 1041   8.37259291E-06   6.28449063E-03   2.90956270E-03   1.11862396E-02   1.44655785E-01   1.14352443E-01
BEEF                 1042   8.34723727E-06   6.42477484E-03   3.02165541E-03   1.11862396E-02   1.55708864E-01   1.21007939E-01
BEEF                 1043   8.34328753E-06   6.58043025E-03   3.13372164E-03   1.11862396E-02   1.68594227E-01   1.28280160E-01
BEEF                 1044   8.37381827E-06   6.71471315E-03   3.24657551E-03   1.11862396E-02   1.82060294E-01   1.35842980E-01
BEEF                 1045   8.45976428E-06   6.83597219E-03   3.36578535E-03   1.11862396E-02   1.94355536E-01   1.44066452E-01
BEEF                 1046   8.57939288E-06   6.92398479E-03   3.47882197E-03   1.11862396E-02   2.05518562E-01   1.50671670E-01
BEEF                 1047   8.71668908E-06   7.07244513E-03   3.57896271E-03   1.11862396E-02   2.18487863E-01   1.54688340E-01
BEEF                 1048   8.92519020E-06   7.50936792E-03   3.70392507E-03   1.11862396E-02   2.30895151E-01   1.58807925E-01
BEEF                 1049   9.17708732E-06   7.97345984E-03   3.83796780E-03   1.11862396E-02   2.40562196E-01   1.61661250E-01
BEEF                 1050   9.49467335E-06   8.42309893E-03   3.98597143E-03   1.11862396E-02   2.52981664E-01   1.66207405E-01
BEEF                 1051   9.77459369E-06   9.06070300E-03   4.11756812E-03   1.11862396E-02   2.61999875E-01   1.70573287E-01
BEEF                 1052   1.00179151E-05   9.56215725E-03   4.22469896E-03   1.11862396E-02   2.69751171E-01   1.74504382E-01
BEEF                 1053   1.01510237E-05   9.84725149E-03   4.27697987E-03   1.11862396E-02   2.72814004E-01   1.75946819E-01
BEEF                 1054   1.01651172E-05   9.85595608E-03   4.26641647E-03   1.11862396E-02   2.72169461E-01   1.75347844E-01
BEEF                 1055   1.00905093E-05   9.56100120E-03   4.18059377E-03   1.11862396E-02   2.68844833E-01   1.72576838E-01
BEEF                 1056   1.00096777E-05   9.13683564E-03   4.08403604E-03   1.11862396E-02   2.68086413E-01   1.72047492E-01
BEEF                 1057   9.92828273E-06   8.57149170E-03   3.95412237E-03   1.11862396E-02   2.66760895E-01   1.71417048E-01
BEEF                 1058   9.84518973E-06   7.96277504E-03   3.81230011E-03   1.11862396E-02   2.63763262E-01   1.71161070E-01
BEEF                 1059   9.80353529E-06   7.41148683E-03   3.68383727E-03   1.11862396E-02   2.61478213E-01   1.72901598E-01
BEEF                 1060   9.80016804E-06   7.17135400E-03   3.58083136E-03   1.11862396E-02   2.58930074E-01   1.75880093E-01
BEEF                 1061   9.85586550E-06   7.10535338E-03   3.51045798E-03   1.11862396E-02   2.56804308E-01   1.80483736E-01
BEEF                 1062   9.90873609E-06   7.27096081E-03   3.47231292E-03   1.11862396E-02   2.51086936E-01   1.84248410E-01
BEEF                 1063   1.00398023E-05   7.50351205E-03   3.48931075E-03   1.11862396E-02   2.44588074E-01   1.88776045E-01
BEEF                 1064   1.01738900E-05   7.76680048E-03   3.54338007E-03   1.11862396E-02   2.38263536E-01   1.92141647E-01
BEEF                 1065   1.03292126E-05   8.13231689E-03   3.65195232E-03   1.11862396E-02   2.32113767E-01   1.95307881E-01
BEEF                 1066   1.04567815E-05   8.55196591E-03   3.79906824E-03   1.11862396E-02   2.28076769E-01   1.97630811E-01
BEEF                 1067   1.05321898E-05   8.97351092E-03   3.97556414E-03   1.11862396E-02   2.27498689E-01   2.00268651E-01
BEEF                 1068   1.06193644E-05   9.42045262E-03   4.17989489E-03   1.11862396E-02   2.30487552E-01   2.04204829E-01
BEEF                 1069   1.06870264E-05   9.82453513E-03   4.39468961E-03   1.11862396E-02   2.41079141E-01   2.09462472E-01
BEEF                 1070   1.07058418E-05   1.03673592E-02   4.60160591E-03   1.11862396E-02   2.53389139E-01   2.15590570E-01
BEEF                 1071   1.08157023E-05   1.10515003E-02   4.83940500E-03   1.11862396E-02   2.71795091E-01   2.26329458E-01
BEEF                 1072   1.08718731E-05   1.15194684E-02   5.04577110E-03   1.11862396E-02   2.87631048E-01   2.35344268E-01
BEEF                 1073   1.09082718E-05   1.17536189E-02   5.21002429E-03   1.11862396E-02   3.01153386E-01   2.43304673E-01
BEEF                 1074   1.08871831E-05   1.18775433E-02   5.31451371E-03   1.11862396E-02   3.11935588E-01   2.49329365E-01
BEEF                 1075   1.08030341E-05   1.19389984E-02   5.30882470E-03   1.11862396E-02   3.13772500E-01   2.49327901E-01
BEEF                 1076   1.06399268E-05   1.17115086E-02   5.21139972E-03   1.11862396E-02   3.08249798E-01   2.43959535E-01
BEEF                 1077   1.03840098E-05   1.10909553E-02   4.99823623E-03   1.11862396E-02   2.91784585E-01   2.31066925E-01
BEEF                 1078   1.01350450E-05   1.02226398E-02   4.70988872E-03   1.11862396E-02   2.70229791E-01   2.15360595E-01
BEEF                 1079   9.86976970E-06   9.08777824E-03   4.33751386E-03   1.11862396E-02   2.41984365E-01   1.95619079E-01
BEEF                 1080   9.62566531E-06   8.27970315E-03   3.97914226E-03   1.11862396E-02   2.20203442E-01   1.80494766E-01
BEEF                 1081   9.35829455E-06   7.84577916E-03   3.64243533E-03   1.11862396E-02   2.12392758E-01   1.70232053E-01
BEEF                 1082   9.14079159E-06   7.62114053E-03   3.40764354E-03   1.11862396E-02   2.14132786E-01   1.66776607E-01
BEEF                 1083   9.01773164E-06   7.56920535E-03   3.29590775E-03   1.11862396E-02   2.15848090E-01   1.65732275E-01
BEEF                 1084   8.99213597E-06   7.70424246E-03   3.29725423E-03   1.11862396E-02   2.19221723E-01   1.68064776E-01
BEEF                 1085   9.04002817E-06   8.03131384E-03   3.37845644E-03   1.11862396E-02   2.31631264E-01   1.77237852E-01
BEEF                 1086   9.11488229E-06   8.48890635E-03   3.49930765E-03   1.11862396E-02   2.47683616E-01   1.88704320E-01
BEEF                 1087   9.24239726E-06   9.04568097E-03   3.65794937E-03   1.11862396E-02   2.67712565E-01   1.98987198E-01
BEEF                 1088   9.38795918E-06   9.58819861E-03   3.83374594E-03   1.11862396E-02   2.77749999E-01   2.03594980E-01
BEEF                 1089   9.47225129E-06   1.00433819E-02   3.97388109E-03   1.11862396E-02   2.73347561E-01   1.98467854E-01
BEEF                 1090   9.53948587E-06   1.03207678E-02   4.07809284E-03   1.11862396E-02   2.62110755E-01   1.89668867E-01
BEEF                 1091   9.54691714E-06   1.04431011E-02   4.14971522E-03   1.11862396E-02   2.41893937E-01   1.76229351E-01
BEEF                 1092   9.57119080E-06   1.04952176E-02   4.21626616E-03   1.11862396E-02   2.21785877E-01   1.65061089E-01
BEEF                 1093   9.56340039E-06   1.03862557E-02   4.25325607E-03   1.11862396E-02   1.97602112E-01   1.53811302E-01
BEEF                 1094   9.60676838E-06   1.01695026E-02   4.28886852E-03   1.11862396E-02   1.90387121E-01   1.48666918E-01
BEEF                 1095   9.70090976E-06   1.03417755E-02   4.33143033E-03   1.11862396E-02   2.01471207E-01   1.52182424E-01
BEEF                 1096   9.80159432E-06   1.05120238E-02   4.36272589E-03   1.11862396E-02   2.19682224E-01   1.61706644E-01
BEEF                 1097   9.88215673E-06   1.04559595E-02   4.35734873E-03   1.11862396E-02   2.40163453E-01   1.74151822E-01
BEEF                 1098   9.96064652E-06   1.02121252E-02   4.32812797E-03   1.11862396E-02   2.63606738E-01   1.89648165E-01
BEEF                 1099   9.88919229E-06   9.76601918E-03   4.21885894E-03   1.11862396E-02   2.74081237E-01   1.97603849E-01
BEEF                 1100   9.67270448E-06   9.12595711E-03   4.03031814E-03   1.11862396E-02   2.68356259E-01   1.95156991E-01
BEEF                 1101   9.32794032E-06   8.29401567E-03   3.76360646E-03   1.11862396E-02   2.46800580E-01   1.81877292E-01
BEEF                 1102   8.98530775E-06   7.41500836E-03   3.47741766E-03   1.11862396E-02   2.20590997E-01   1.65325355E-01
BEEF                 1103   8.62384684E-06   6.52395042E-03   3.16897877E-03   1.11862396E-02   1.86708915E-01   1.43703545E-01
BEEF                 1104   8.32529985E-06   5.72597606E-03   2.89081066E-03   1.11862396E-02   1.53415863E-01   1.23351600E-01
